student_id,subject_id,teacher_id,exam_1,exam_2,exam_3,attendance,final_score,date
STU_fe68f97c,SUB_BIO_926,TCH_436d6439,61.89,83.26,94.92,7,80.02,2025-09-09
STU_fe68f97c,SUB_CHE_309,TCH_8c340522,66.41,78.95,85.19,6,76.85,2025-07-02
STU_9d01c575,SUB_COM_354,TCH_8c340522,86.72,76.67,96.87,4,86.75,2025-06-20
STU_9d01c575,SUB_ART_472,TCH_eae970fc,98.1,67.81,88.39,5,84.77,2025-06-22
STU_9d01c575,SUB_HIS_394,TCH_dd1d195f,94.31,73.96,84.63,8,84.3,2025-03-07
STU_9d01c575,SUB_BIO_926,TCH_eae970fc,92.7,70.95,63.85,8,75.83,2025-04-01
STU_52b835f5,SUB_HIS_394,TCH_f87ca65f,66.51,75.09,69.7,6,70.43,2025-10-02
STU_52b835f5,SUB_BIO_926,TCH_8c340522,96.39,50.23,77.95,5,74.86,2025-01-21
STU_52b835f5,SUB_MAT_850,TCH_8c340522,77.62,98.76,52.09,8,76.16,2025-07-27
STU_52b835f5,SUB_ART_472,TCH_11de1b83,61.54,85.16,60.88,10,69.19,2025-07-31
STU_de74327f,SUB_MAT_850,TCH_436d6439,87.0,62.75,65.11,10,71.62,2025-10-16
STU_de74327f,SUB_PHY_616,TCH_665e9d27,58.43,51.25,63.57,9,57.75,2025-08-28
STU_de74327f,SUB_HIS_394,TCH_eae970fc,75.39,71.5,54.12,9,67.0,2025-11-02
STU_de74327f,SUB_CHE_309,TCH_dd51d6cb,52.11,66.37,80.04,9,66.17,2025-06-23
STU_302cf220,SUB_HIS_394,TCH_f87ca65f,67.77,73.59,77.99,8,73.12,2025-01-29
STU_302cf220,SUB_MAT_850,TCH_dd1d195f,63.33,66.06,88.59,9,72.66,2025-01-06
STU_302cf220,SUB_ART_472,TCH_665e9d27,76.75,87.25,68.83,9,77.61,2025-04-30
STU_a87ce4ec,SUB_ENG_658,TCH_dd1d195f,72.85,58.46,82.59,9,71.3,2025-07-08
STU_a87ce4ec,SUB_COM_354,TCH_dd51d6cb,61.55,75.51,60.43,6,65.83,2025-11-17
STU_a87ce4ec,SUB_HIS_394,TCH_dd51d6cb,83.88,74.93,65.2,9,74.67,2025-07-25
STU_a87ce4ec,SUB_MAT_850,TCH_fd00b293,63.65,74.36,61.87,9,66.63,2025-01-30
STU_a87ce4ec,SUB_BIO_926,TCH_eae970fc,68.01,65.15,51.56,7,61.57,2025-04-05
STU_e938046a,SUB_MAT_850,TCH_dd51d6cb,63.93,59.45,59.88,8,61.09,2025-02-27
STU_e938046a,SUB_HIS_394,TCH_dd51d6cb,73.12,76.15,66.94,8,72.07,2025-10-12
STU_e938046a,SUB_ENG_658,TCH_e9a5aaeb,65.16,93.37,94.4,7,84.31,2025-07-23
STU_e938046a,SUB_CHE_309,TCH_665e9d27,59.82,95.21,66.59,9,73.87,2025-04-17
STU_e938046a,SUB_BIO_926,TCH_11de1b83,58.96,66.89,54.26,8,60.04,2025-05-03
STU_b5c333f1,SUB_CHE_309,TCH_436d6439,66.51,85.64,73.48,9,75.21,2025-09-27
STU_b5c333f1,SUB_ENG_658,TCH_436d6439,84.26,70.88,66.06,9,73.73,2025-07-01
STU_b5c333f1,SUB_ART_472,TCH_436d6439,82.73,82.41,90.99,7,85.38,2025-02-23
STU_736f21db,SUB_PHY_616,TCH_11de1b83,54.14,53.3,99.61,9,69.02,2025-02-14
STU_736f21db,SUB_ART_472,TCH_e9a5aaeb,82.94,87.43,55.5,10,75.29,2025-03-18
STU_736f21db,SUB_HIS_394,TCH_11de1b83,75.13,90.51,91.17,9,85.6,2025-08-10
STU_736f21db,SUB_CHE_309,TCH_fd00b293,56.68,81.94,88.85,8,75.82,2025-05-16
STU_736f21db,SUB_BIO_926,TCH_eae970fc,97.81,88.59,66.0,6,84.13,2025-05-05
STU_8b94edd1,SUB_ART_472,TCH_eae970fc,78.39,76.49,89.71,8,81.53,2025-08-19
STU_8b94edd1,SUB_PHY_616,TCH_11de1b83,88.52,59.86,65.99,8,71.46,2025-06-19
STU_8b94edd1,SUB_MAT_850,TCH_436d6439,76.69,54.59,55.18,8,62.15,2025-08-31
STU_4abf9e46,SUB_MAT_850,TCH_e9a5aaeb,98.57,52.5,67.8,10,72.96,2025-10-21
STU_4abf9e46,SUB_HIS_394,TCH_e9a5aaeb,62.5,56.28,56.97,7,58.58,2025-03-15
STU_4abf9e46,SUB_COM_354,TCH_eae970fc,69.04,69.21,59.25,7,65.83,2025-11-11
STU_b312eac4,SUB_PHY_616,TCH_f87ca65f,99.6,98.4,54.91,8,84.3,2025-07-30
STU_b312eac4,SUB_CHE_309,TCH_eae970fc,97.87,77.82,93.73,7,89.81,2025-05-11
STU_b312eac4,SUB_ENG_658,TCH_f87ca65f,79.18,69.81,72.85,7,73.95,2025-06-13
STU_b312eac4,SUB_COM_354,TCH_eae970fc,65.85,85.82,76.16,8,75.94,2025-06-18
STU_491ac79b,SUB_CHE_309,TCH_11de1b83,91.03,72.92,50.13,9,71.36,2025-05-16
STU_491ac79b,SUB_HIS_394,TCH_eae970fc,96.64,90.23,62.5,7,83.12,2025-10-25
STU_491ac79b,SUB_PHY_616,TCH_436d6439,61.34,65.37,91.98,8,72.9,2025-02-20
STU_491ac79b,SUB_MAT_850,TCH_fd00b293,98.5,73.24,50.07,9,73.94,2025-05-09
STU_491ac79b,SUB_ENG_658,TCH_11de1b83,53.8,84.98,52.93,8,63.9,2025-02-25
STU_e4d9d0d0,SUB_COM_354,TCH_f87ca65f,54.61,64.56,77.9,10,65.69,2025-01-30
STU_e4d9d0d0,SUB_ENG_658,TCH_fd00b293,93.33,97.42,61.43,9,84.06,2025-08-23
STU_e4d9d0d0,SUB_BIO_926,TCH_11de1b83,63.27,79.15,90.9,8,77.77,2025-10-29
STU_e4d9d0d0,SUB_ART_472,TCH_8c340522,75.14,75.96,78.71,9,76.6,2025-03-29
STU_e4d9d0d0,SUB_MAT_850,TCH_eae970fc,95.38,62.06,82.91,9,80.12,2025-05-12
STU_2832b83e,SUB_PHY_616,TCH_fd00b293,91.81,75.09,83.97,10,83.62,2025-09-13
STU_2832b83e,SUB_COM_354,TCH_e9a5aaeb,68.73,68.78,79.96,8,72.49,2025-09-20
STU_2832b83e,SUB_HIS_394,TCH_436d6439,53.45,62.11,93.81,8,69.79,2025-05-16
STU_2832b83e,SUB_ENG_658,TCH_665e9d27,51.96,52.74,51.9,8,52.2,2025-02-17
STU_1f45684e,SUB_ART_472,TCH_436d6439,64.12,59.86,77.76,8,67.25,2025-08-12
STU_1f45684e,SUB_COM_354,TCH_8c340522,53.76,64.3,63.43,8,60.5,2025-05-20
STU_1f45684e,SUB_BIO_926,TCH_eae970fc,92.72,96.04,88.5,7,92.42,2025-07-24
STU_1f45684e,SUB_PHY_616,TCH_436d6439,99.02,50.02,91.73,8,80.26,2025-06-14
STU_b10869c8,SUB_PHY_616,TCH_f87ca65f,88.48,62.42,98.9,6,83.27,2025-02-08
STU_b10869c8,SUB_COM_354,TCH_fd00b293,66.76,60.78,86.5,8,71.35,2025-03-13
STU_b10869c8,SUB_CHE_309,TCH_eae970fc,87.16,97.4,94.44,9,93.0,2025-02-13
STU_b10869c8,SUB_HIS_394,TCH_f87ca65f,96.07,80.92,80.32,8,85.77,2025-10-02
STU_16924598,SUB_HIS_394,TCH_436d6439,72.3,98.25,65.09,9,78.55,2025-02-05
STU_16924598,SUB_BIO_926,TCH_665e9d27,86.74,77.8,58.18,10,74.24,2025-08-01
STU_16924598,SUB_ART_472,TCH_11de1b83,99.31,76.66,82.57,10,86.18,2025-04-08
STU_16924598,SUB_COM_354,TCH_e9a5aaeb,66.03,67.98,60.15,8,64.72,2025-09-05
STU_bc43cd1e,SUB_HIS_394,TCH_fd00b293,54.1,98.89,61.14,6,71.38,2025-10-26
STU_bc43cd1e,SUB_BIO_926,TCH_665e9d27,81.59,68.52,51.01,5,67.04,2025-04-09
STU_bc43cd1e,SUB_ENG_658,TCH_436d6439,61.03,68.26,95.73,6,75.01,2025-11-04
STU_4207e9df,SUB_COM_354,TCH_f87ca65f,78.85,75.02,86.99,7,80.29,2025-08-21
STU_4207e9df,SUB_BIO_926,TCH_dd51d6cb,92.93,99.3,82.95,6,91.73,2025-02-28
STU_4207e9df,SUB_ENG_658,TCH_fd00b293,74.16,96.91,87.77,8,86.28,2025-02-24
STU_768cfb8a,SUB_PHY_616,TCH_e9a5aaeb,52.71,60.97,71.56,7,61.75,2025-04-25
STU_768cfb8a,SUB_BIO_926,TCH_e9a5aaeb,90.23,56.93,54.97,7,67.38,2025-07-28
STU_768cfb8a,SUB_HIS_394,TCH_436d6439,57.99,66.87,85.14,6,70.0,2025-10-28
STU_768cfb8a,SUB_ART_472,TCH_dd1d195f,56.83,71.85,54.2,9,60.96,2025-08-14
STU_768cfb8a,SUB_ENG_658,TCH_11de1b83,51.49,61.67,63.27,10,58.81,2025-05-14
STU_78e54d02,SUB_BIO_926,TCH_8c340522,74.07,81.63,55.53,9,70.41,2025-10-12
STU_78e54d02,SUB_HIS_394,TCH_dd51d6cb,68.77,88.44,73.89,9,77.03,2025-01-18
STU_78e54d02,SUB_MAT_850,TCH_fd00b293,87.3,64.01,54.49,9,68.6,2025-08-04
STU_78e54d02,SUB_ENG_658,TCH_eae970fc,58.61,72.46,64.08,9,65.05,2025-05-14
STU_78e54d02,SUB_COM_354,TCH_436d6439,90.3,89.1,98.58,7,92.66,2025-02-28
STU_9150dae5,SUB_PHY_616,TCH_11de1b83,55.9,99.1,70.19,10,75.06,2025-05-02
STU_9150dae5,SUB_CHE_309,TCH_e9a5aaeb,72.96,64.75,95.29,9,77.67,2025-10-18
STU_9150dae5,SUB_MAT_850,TCH_fd00b293,82.71,50.94,96.59,8,76.75,2025-05-09
STU_9150dae5,SUB_HIS_394,TCH_e9a5aaeb,70.73,99.17,59.57,8,76.49,2025-10-12
STU_9150dae5,SUB_BIO_926,TCH_665e9d27,55.02,78.46,63.26,9,65.58,2025-01-09
STU_ea66cd98,SUB_ENG_658,TCH_11de1b83,80.77,53.47,57.63,9,63.96,2025-02-03
STU_ea66cd98,SUB_MAT_850,TCH_8c340522,62.53,81.84,50.16,5,64.84,2025-02-01
STU_ea66cd98,SUB_HIS_394,TCH_436d6439,64.99,69.34,78.14,8,70.82,2025-05-01
STU_ea66cd98,SUB_CHE_309,TCH_11de1b83,73.9,76.81,63.86,8,71.52,2025-05-02
STU_ea66cd98,SUB_BIO_926,TCH_fd00b293,66.27,95.14,90.47,5,83.96,2025-10-06
STU_e4dc7b87,SUB_ENG_658,TCH_665e9d27,78.45,55.44,73.54,9,69.14,2025-05-04
STU_e4dc7b87,SUB_MAT_850,TCH_665e9d27,66.81,57.3,53.16,9,59.09,2025-05-17
STU_e4dc7b87,SUB_BIO_926,TCH_11de1b83,89.71,62.17,53.93,8,68.6,2025-07-15
STU_1de3ca75,SUB_ART_472,TCH_665e9d27,62.76,52.06,95.25,7,70.02,2025-08-06
STU_1de3ca75,SUB_MAT_850,TCH_665e9d27,51.86,63.14,84.3,9,66.43,2025-05-20
STU_1de3ca75,SUB_CHE_309,TCH_665e9d27,66.05,94.48,64.92,8,75.15,2025-05-02
STU_a0cb3aa6,SUB_COM_354,TCH_dd51d6cb,88.07,54.23,60.99,8,67.76,2025-05-23
STU_a0cb3aa6,SUB_MAT_850,TCH_f87ca65f,55.66,89.26,95.26,6,80.06,2025-07-02
STU_a0cb3aa6,SUB_BIO_926,TCH_eae970fc,81.38,89.54,87.9,6,86.27,2025-01-23
STU_a0cb3aa6,SUB_ENG_658,TCH_665e9d27,87.06,95.83,60.79,7,81.23,2025-05-26
STU_0fb5c729,SUB_ENG_658,TCH_eae970fc,80.14,64.55,51.99,9,65.56,2025-04-23
STU_0fb5c729,SUB_PHY_616,TCH_665e9d27,55.15,65.6,90.79,9,70.51,2025-04-18
STU_0fb5c729,SUB_MAT_850,TCH_dd51d6cb,73.23,56.13,92.31,5,73.89,2025-01-10
STU_59b999c3,SUB_HIS_394,TCH_11de1b83,54.54,96.6,66.76,8,72.63,2025-09-21
STU_59b999c3,SUB_ART_472,TCH_eae970fc,68.76,61.25,66.31,9,65.44,2025-02-08
STU_59b999c3,SUB_BIO_926,TCH_436d6439,52.33,77.8,59.42,8,63.18,2025-09-14
STU_ac6082e0,SUB_BIO_926,TCH_dd51d6cb,99.79,65.58,88.47,9,84.61,2025-06-22
STU_ac6082e0,SUB_ART_472,TCH_dd51d6cb,52.36,53.61,99.82,9,68.6,2025-11-25
STU_ac6082e0,SUB_HIS_394,TCH_fd00b293,80.22,85.94,71.62,7,79.26,2025-06-02
STU_d0b18300,SUB_CHE_309,TCH_8c340522,70.87,71.57,57.58,6,66.67,2025-11-25
STU_d0b18300,SUB_HIS_394,TCH_fd00b293,77.47,79.77,92.62,10,83.29,2025-10-30
STU_d0b18300,SUB_ENG_658,TCH_dd1d195f,66.31,89.97,56.94,7,71.07,2025-11-03
STU_fbbb50ac,SUB_MAT_850,TCH_11de1b83,50.91,90.89,60.49,7,67.43,2025-10-05
STU_fbbb50ac,SUB_ENG_658,TCH_dd51d6cb,68.69,80.81,83.46,8,77.65,2025-09-04
STU_fbbb50ac,SUB_COM_354,TCH_665e9d27,97.44,50.88,82.98,8,77.1,2025-07-10
STU_471063f4,SUB_COM_354,TCH_f87ca65f,64.84,91.21,95.83,9,83.96,2025-11-11
STU_471063f4,SUB_MAT_850,TCH_f87ca65f,55.58,55.45,80.42,9,63.82,2025-07-10
STU_471063f4,SUB_ENG_658,TCH_fd00b293,68.3,67.93,80.82,8,72.35,2025-09-03
STU_471063f4,SUB_CHE_309,TCH_fd00b293,52.78,75.17,85.97,8,71.31,2025-11-19
STU_471063f4,SUB_ART_472,TCH_e9a5aaeb,66.45,58.69,58.36,8,61.17,2025-02-28
STU_46726727,SUB_CHE_309,TCH_665e9d27,92.44,74.4,69.58,9,78.81,2025-08-31
STU_46726727,SUB_ART_472,TCH_11de1b83,89.18,94.81,90.15,9,91.38,2025-10-30
STU_46726727,SUB_HIS_394,TCH_436d6439,56.91,54.56,78.8,9,63.42,2025-11-13
STU_46726727,SUB_MAT_850,TCH_dd1d195f,69.89,95.28,70.78,5,78.65,2025-07-17
STU_46726727,SUB_COM_354,TCH_11de1b83,79.72,70.9,73.9,8,74.84,2025-03-08
STU_03cff0a9,SUB_BIO_926,TCH_665e9d27,74.55,99.34,63.48,10,79.12,2025-01-29
STU_03cff0a9,SUB_ENG_658,TCH_dd1d195f,56.63,71.19,58.48,10,62.1,2025-09-25
STU_03cff0a9,SUB_CHE_309,TCH_8c340522,61.09,95.39,63.98,6,73.49,2025-11-28
STU_03cff0a9,SUB_PHY_616,TCH_8c340522,73.78,89.86,78.86,8,80.83,2025-01-21
STU_5d871427,SUB_ENG_658,TCH_665e9d27,89.71,78.78,56.92,9,75.14,2025-09-02
STU_5d871427,SUB_MAT_850,TCH_8c340522,95.48,59.57,87.97,5,81.01,2025-07-20
STU_5d871427,SUB_ART_472,TCH_8c340522,83.47,71.27,61.35,8,72.03,2025-05-24
STU_5d871427,SUB_CHE_309,TCH_665e9d27,89.05,73.49,68.27,7,76.94,2025-01-21
STU_0f1cce80,SUB_BIO_926,TCH_eae970fc,89.48,96.3,54.51,10,80.1,2025-03-01
STU_0f1cce80,SUB_ART_472,TCH_436d6439,59.06,69.07,54.65,8,60.93,2025-05-05
STU_0f1cce80,SUB_ENG_658,TCH_665e9d27,53.71,75.06,86.82,7,71.86,2025-08-25
STU_0f1cce80,SUB_MAT_850,TCH_436d6439,78.73,86.75,63.99,10,76.49,2025-07-20
STU_0f1cce80,SUB_PHY_616,TCH_fd00b293,61.41,52.69,65.99,9,60.03,2025-09-03
STU_4d72e04b,SUB_ART_472,TCH_dd1d195f,86.02,74.93,52.44,9,71.13,2025-05-05
STU_4d72e04b,SUB_PHY_616,TCH_665e9d27,64.94,71.7,91.7,9,76.11,2025-11-25
STU_4d72e04b,SUB_HIS_394,TCH_fd00b293,77.31,80.68,56.1,8,71.36,2025-11-14
STU_9a489594,SUB_MAT_850,TCH_eae970fc,90.51,85.28,51.88,8,75.89,2025-08-12
STU_9a489594,SUB_BIO_926,TCH_f87ca65f,62.89,67.98,61.17,9,64.01,2025-02-06
STU_9a489594,SUB_COM_354,TCH_dd1d195f,53.7,66.19,50.48,6,56.79,2025-05-13
STU_9a489594,SUB_CHE_309,TCH_8c340522,62.09,79.77,95.29,9,79.05,2025-02-08
STU_9a489594,SUB_HIS_394,TCH_dd1d195f,83.42,91.22,75.1,8,83.25,2025-03-15
STU_36b01fb5,SUB_HIS_394,TCH_eae970fc,64.46,92.59,69.96,6,75.67,2025-06-12
STU_36b01fb5,SUB_PHY_616,TCH_dd1d195f,51.56,73.56,84.39,7,69.84,2025-01-29
STU_36b01fb5,SUB_BIO_926,TCH_11de1b83,82.42,98.81,97.31,8,92.85,2025-11-26
STU_36b01fb5,SUB_COM_354,TCH_8c340522,68.93,53.25,72.92,7,65.03,2025-06-21
STU_36b01fb5,SUB_ENG_658,TCH_fd00b293,76.37,50.07,55.67,9,60.7,2025-08-08
STU_e83393eb,SUB_ART_472,TCH_11de1b83,63.18,60.96,54.5,8,59.55,2025-11-23
STU_e83393eb,SUB_PHY_616,TCH_e9a5aaeb,71.7,61.29,67.05,10,66.68,2025-07-06
STU_e83393eb,SUB_HIS_394,TCH_dd51d6cb,57.89,67.36,70.1,8,65.12,2025-07-23
STU_e83393eb,SUB_BIO_926,TCH_11de1b83,63.36,78.67,77.69,6,73.24,2025-09-03
STU_be00070a,SUB_CHE_309,TCH_dd51d6cb,81.95,79.99,84.47,9,82.14,2025-10-03
STU_be00070a,SUB_HIS_394,TCH_dd51d6cb,85.72,51.31,82.81,8,73.28,2025-10-12
STU_be00070a,SUB_ENG_658,TCH_dd1d195f,54.36,97.36,94.11,9,81.94,2025-11-12
STU_f458e9d0,SUB_BIO_926,TCH_665e9d27,50.96,59.79,60.43,8,57.06,2025-09-25
STU_f458e9d0,SUB_COM_354,TCH_dd1d195f,86.45,87.58,66.08,8,80.04,2025-06-02
STU_f458e9d0,SUB_ART_472,TCH_665e9d27,83.96,76.74,63.49,7,74.73,2025-05-22
STU_f458e9d0,SUB_MAT_850,TCH_11de1b83,62.32,83.03,55.79,7,67.05,2025-10-25
STU_dcdd32b0,SUB_BIO_926,TCH_8c340522,89.14,57.39,73.17,10,73.23,2025-11-02
STU_dcdd32b0,SUB_ART_472,TCH_8c340522,54.04,52.39,53.36,8,53.26,2025-07-01
STU_dcdd32b0,SUB_MAT_850,TCH_fd00b293,70.43,64.68,79.34,8,71.48,2025-04-07
STU_dcdd32b0,SUB_PHY_616,TCH_dd1d195f,54.51,60.63,50.64,7,55.26,2025-10-02
STU_dcdd32b0,SUB_CHE_309,TCH_fd00b293,65.98,62.14,55.56,9,61.23,2025-04-21
STU_1e07c3f3,SUB_BIO_926,TCH_e9a5aaeb,92.49,61.21,90.67,9,81.46,2025-01-21
STU_1e07c3f3,SUB_MAT_850,TCH_e9a5aaeb,54.33,86.33,87.58,8,76.08,2025-07-21
STU_1e07c3f3,SUB_ENG_658,TCH_665e9d27,67.53,54.16,94.9,8,72.2,2025-06-13
STU_1e07c3f3,SUB_COM_354,TCH_665e9d27,99.98,76.44,85.41,9,87.28,2025-11-24
STU_1e07c3f3,SUB_HIS_394,TCH_eae970fc,65.16,87.32,57.7,8,70.06,2025-02-02
STU_aa0890c6,SUB_HIS_394,TCH_11de1b83,80.56,76.81,59.5,8,72.29,2025-02-22
STU_aa0890c6,SUB_COM_354,TCH_dd51d6cb,54.85,95.0,80.77,8,76.87,2025-09-12
STU_aa0890c6,SUB_ART_472,TCH_dd1d195f,58.75,73.22,93.19,8,75.05,2025-03-17
STU_aa0890c6,SUB_MAT_850,TCH_665e9d27,83.62,92.41,70.69,7,82.24,2025-06-06
STU_9958cf37,SUB_PHY_616,TCH_f87ca65f,60.69,80.94,57.07,9,66.23,2025-10-11
STU_9958cf37,SUB_CHE_309,TCH_fd00b293,90.99,90.43,86.36,9,89.26,2025-10-18
STU_9958cf37,SUB_MAT_850,TCH_8c340522,99.84,73.43,89.43,9,87.57,2025-04-09
STU_9958cf37,SUB_ART_472,TCH_436d6439,90.08,93.36,88.48,10,90.64,2025-02-05
STU_9958cf37,SUB_HIS_394,TCH_fd00b293,79.7,79.58,74.19,8,77.82,2025-06-14
STU_c1dc4835,SUB_ENG_658,TCH_fd00b293,54.71,67.9,86.78,7,69.8,2025-07-29
STU_c1dc4835,SUB_BIO_926,TCH_dd1d195f,81.49,97.3,91.67,7,90.15,2025-09-07
STU_c1dc4835,SUB_ART_472,TCH_8c340522,79.03,63.36,79.85,8,74.08,2025-09-19
STU_f0df0393,SUB_ENG_658,TCH_e9a5aaeb,96.74,60.49,54.57,5,70.6,2025-05-14
STU_f0df0393,SUB_PHY_616,TCH_eae970fc,89.26,82.73,64.01,7,78.67,2025-11-01
STU_f0df0393,SUB_BIO_926,TCH_dd51d6cb,65.84,95.47,91.37,6,84.23,2025-02-12
STU_fade97e1,SUB_ENG_658,TCH_11de1b83,63.88,78.13,78.94,7,73.65,2025-06-12
STU_fade97e1,SUB_PHY_616,TCH_8c340522,91.71,81.0,83.07,6,85.26,2025-10-20
STU_fade97e1,SUB_CHE_309,TCH_f87ca65f,55.11,55.69,56.62,7,55.81,2025-10-27
STU_fade97e1,SUB_ART_472,TCH_8c340522,53.26,95.74,99.33,9,82.78,2025-09-30
STU_3e3d44be,SUB_BIO_926,TCH_8c340522,64.27,66.38,83.4,8,71.35,2025-03-19
STU_3e3d44be,SUB_CHE_309,TCH_436d6439,64.4,96.21,59.9,8,73.5,2025-05-16
STU_3e3d44be,SUB_HIS_394,TCH_eae970fc,86.42,78.34,78.58,10,81.11,2025-07-07
STU_3e3d44be,SUB_COM_354,TCH_e9a5aaeb,97.79,82.4,83.44,8,87.88,2025-04-03
STU_6e10116b,SUB_BIO_926,TCH_8c340522,60.11,85.46,84.07,10,76.55,2025-10-23
STU_6e10116b,SUB_ART_472,TCH_dd51d6cb,55.22,67.58,62.59,5,61.8,2025-04-21
STU_6e10116b,SUB_ENG_658,TCH_436d6439,95.29,58.87,66.19,7,73.45,2025-06-17
STU_6e10116b,SUB_PHY_616,TCH_dd51d6cb,54.2,76.2,99.2,5,76.53,2025-03-26
STU_156babc9,SUB_ART_472,TCH_dd1d195f,83.42,76.97,68.92,10,76.44,2025-09-05
STU_156babc9,SUB_HIS_394,TCH_eae970fc,74.24,89.67,90.75,8,84.89,2025-07-28
STU_156babc9,SUB_ENG_658,TCH_e9a5aaeb,52.11,79.64,95.01,7,75.59,2025-10-11
STU_156babc9,SUB_BIO_926,TCH_436d6439,68.58,57.3,55.33,7,60.4,2025-04-10
STU_156babc9,SUB_PHY_616,TCH_eae970fc,83.58,52.91,56.83,9,64.44,2025-08-05
STU_158dfef2,SUB_PHY_616,TCH_fd00b293,69.91,57.98,81.21,9,69.7,2025-02-18
STU_158dfef2,SUB_BIO_926,TCH_8c340522,96.99,50.23,73.37,9,73.53,2025-03-23
STU_158dfef2,SUB_ART_472,TCH_f87ca65f,77.26,99.27,91.57,8,89.37,2025-08-28
STU_158dfef2,SUB_ENG_658,TCH_dd51d6cb,99.65,57.02,51.68,7,69.45,2025-02-08
STU_a609647f,SUB_ART_472,TCH_11de1b83,98.86,85.54,70.41,7,84.94,2025-06-15
STU_a609647f,SUB_COM_354,TCH_e9a5aaeb,54.7,93.18,87.67,6,78.52,2025-01-24
STU_a609647f,SUB_MAT_850,TCH_eae970fc,91.38,69.32,63.51,7,74.74,2025-09-19
STU_af0e1b13,SUB_PHY_616,TCH_fd00b293,53.95,95.64,50.15,10,66.58,2025-11-24
STU_af0e1b13,SUB_ENG_658,TCH_436d6439,95.14,78.87,63.97,10,79.33,2025-11-21
STU_af0e1b13,SUB_CHE_309,TCH_e9a5aaeb,52.05,52.96,60.61,8,55.21,2025-01-08
STU_af0e1b13,SUB_HIS_394,TCH_eae970fc,61.45,94.57,67.88,7,74.63,2025-02-06
STU_af0e1b13,SUB_BIO_926,TCH_fd00b293,56.18,90.68,74.29,9,73.72,2025-03-29
STU_85d67240,SUB_CHE_309,TCH_8c340522,76.77,65.51,50.87,9,64.38,2025-08-15
STU_85d67240,SUB_HIS_394,TCH_e9a5aaeb,61.62,97.72,80.53,7,79.96,2025-09-26
STU_85d67240,SUB_ART_472,TCH_eae970fc,65.45,93.67,85.81,8,81.64,2025-01-19
STU_8ad7845f,SUB_HIS_394,TCH_dd1d195f,91.82,73.32,96.2,9,87.11,2025-08-28
STU_8ad7845f,SUB_CHE_309,TCH_665e9d27,63.82,54.09,89.04,10,68.98,2025-03-11
STU_8ad7845f,SUB_ART_472,TCH_11de1b83,96.18,59.84,66.01,9,74.01,2025-08-19
STU_8ad7845f,SUB_COM_354,TCH_eae970fc,80.08,99.6,84.44,8,88.04,2025-03-09
STU_0d9bb7be,SUB_PHY_616,TCH_8c340522,61.96,75.28,83.02,10,73.42,2025-02-12
STU_0d9bb7be,SUB_ART_472,TCH_fd00b293,52.4,69.33,86.87,8,69.53,2025-06-27
STU_0d9bb7be,SUB_ENG_658,TCH_436d6439,99.45,86.67,53.32,7,79.81,2025-08-26
STU_0d9bb7be,SUB_BIO_926,TCH_dd51d6cb,68.53,70.26,57.95,8,65.58,2025-01-30
STU_2b0dea1c,SUB_PHY_616,TCH_436d6439,65.48,80.25,76.58,7,74.1,2025-05-10
STU_2b0dea1c,SUB_MAT_850,TCH_436d6439,59.62,61.93,53.38,10,58.31,2025-02-25
STU_2b0dea1c,SUB_HIS_394,TCH_665e9d27,52.54,58.52,65.64,7,58.9,2025-06-09
STU_2b0dea1c,SUB_CHE_309,TCH_dd1d195f,90.12,71.59,69.23,8,76.98,2025-10-12
STU_ef6e58dc,SUB_ART_472,TCH_f87ca65f,84.01,73.83,53.39,6,70.41,2025-08-26
STU_ef6e58dc,SUB_MAT_850,TCH_fd00b293,90.79,95.29,67.11,8,84.4,2025-01-31
STU_ef6e58dc,SUB_COM_354,TCH_dd1d195f,75.24,93.16,70.07,7,79.49,2025-08-18
STU_ef6e58dc,SUB_CHE_309,TCH_eae970fc,53.99,75.02,74.29,10,67.77,2025-03-15
STU_499ec91c,SUB_CHE_309,TCH_fd00b293,56.85,68.04,57.85,6,60.91,2025-08-06
STU_499ec91c,SUB_BIO_926,TCH_dd51d6cb,69.65,89.82,98.18,8,85.88,2025-09-24
STU_499ec91c,SUB_COM_354,TCH_11de1b83,77.25,61.61,61.36,8,66.74,2025-07-14
STU_499ec91c,SUB_ART_472,TCH_fd00b293,84.36,70.18,60.94,8,71.83,2025-05-06
STU_499ec91c,SUB_PHY_616,TCH_e9a5aaeb,72.83,95.21,95.35,6,87.8,2025-10-28
STU_8f42c719,SUB_PHY_616,TCH_f87ca65f,61.8,73.13,68.73,6,67.89,2025-08-10
STU_8f42c719,SUB_BIO_926,TCH_436d6439,60.31,61.64,75.8,7,65.92,2025-08-26
STU_8f42c719,SUB_CHE_309,TCH_e9a5aaeb,80.85,55.93,82.86,9,73.21,2025-07-10
STU_513a5522,SUB_HIS_394,TCH_dd51d6cb,87.18,58.8,66.26,7,70.75,2025-02-02
STU_513a5522,SUB_ENG_658,TCH_436d6439,60.48,60.42,60.37,10,60.42,2025-02-19
STU_513a5522,SUB_COM_354,TCH_11de1b83,85.02,87.73,95.3,10,89.35,2025-03-10
STU_513a5522,SUB_ART_472,TCH_fd00b293,70.47,65.74,60.13,8,65.45,2025-06-06
STU_645b3eae,SUB_HIS_394,TCH_11de1b83,81.76,82.46,91.86,9,85.36,2025-10-26
STU_645b3eae,SUB_CHE_309,TCH_436d6439,67.92,98.98,84.07,10,83.66,2025-06-25
